CustomerID,Recency,Frequency,Monetary,WillPurchaseNext,Monetary_log
18123,169,1,95.15,1,4.565909472034789
18124,128,1,111.53,0,4.723219852761906
18127,59,1,212.8,1,5.365040998590945
18128,193,1,420.04,0,6.042727841045523
18131,287,1,222.96,0,5.411467464480692
18132,160,1,226.9,0,5.4289069362516384
18134,254,2,445.0,0,6.100318952020064
18135,48,5,567.71,1,6.343370638121583
18136,65,2,847.03,1,6.7429160125246295
18137,207,2,145.99,0,4.990364557253896
18141,57,2,882.47,0,6.783857335325853
18144,29,8,2169.25,1,7.682597647271917
18145,38,7,2756.24,1,7.921985458377612
18148,302,1,114.1,0,4.745801315727837
18149,60,4,1012.63,1,6.921293226043281
18151,76,4,1226.09,1,7.112400791654211
18152,302,1,426.69,0,6.058398634085082
18153,315,1,246.22,0,5.510278628459677
18154,44,3,533.41,1,6.281163334622208
18156,25,1,206.23,1,5.3338292875493964
18157,227,1,215.35,0,5.3768974666708935
18160,42,1,365.82,1,5.904871264522886
18161,35,1,184.41,1,5.222569589109762
18162,388,1,379.16,0,5.940592216734226
18163,240,1,728.84,0,6.5928253320372185
18166,279,1,175.5,0,5.173320876373351
18168,28,11,2600.33,1,7.863778131679914
18170,30,6,1897.69,1,7.548919453674031
18171,126,4,1206.0,1,7.095893221097532
18172,43,32,9918.16,1,9.202223519274229
18173,268,1,589.52,1,6.3810035046658875
18174,259,1,58.5,1,4.085976312551584
18175,331,1,176.10000000000002,0,5.176714544788788
18177,216,3,875.45,1,6.775879657668556
18178,58,7,4512.93,1,8.414923449946652
18179,178,2,754.38,1,6.627220933888675
18181,56,4,823.14,1,6.714340418390228
18182,119,1,291.13,0,5.677198908673179
18186,378,1,329.58000000000004,0,5.800848687489207
18187,287,1,724.89,0,6.587398488193701
18188,86,3,1279.55,1,7.155044952124425
18189,281,1,313.49,1,5.750952279132591
18190,259,3,461.16,1,6.13591115147301
18191,133,1,321.6,1,5.776413165691109
18193,36,2,963.59,1,6.871703140589635
18194,94,5,3188.2,1,8.067525380628341
18195,43,1,101.16,0,4.626540211724284
18196,127,2,775.18,1,6.654384452047831
18197,231,1,230.1,0,5.442850517280335
18199,339,1,344.75,0,5.845715970544868
18201,378,1,447.53,0,6.105975568893946
18203,37,3,344.0,1,5.84354441703136
18206,209,1,314.66,0,5.754665684970771
18207,155,1,544.47,0,6.301647808343773
18208,221,1,360.08,0,5.889099540429954
18210,38,1,147.45,1,5.000248201209769
18212,333,1,298.3,1,5.701446414858653
18214,186,4,1780.34,0,7.485121169056339
18215,93,4,1948.15,1,7.575148659090991
18217,169,2,323.29,1,5.781638177191837
18218,252,2,479.92,1,6.175700936106709
18219,24,8,1493.12,1,7.3092926837523216
18220,50,5,1616.48,1,7.388624661538179
18221,46,1,383.33,1,5.951501558536452
18223,43,12,7516.31,1,8.924963640183455
18225,21,15,7545.14,1,8.928791453227849
18226,34,15,6650.83,1,8.80264728376256
18227,140,1,295.0,1,5.69035945432406
18229,22,10,3526.81,1,8.168432560801172
18230,34,2,1480.86,1,7.301053334457178
18231,62,23,4797.7,1,8.476100326880678
18234,207,1,179.6,0,5.196284640982885
18236,44,6,913.11,1,6.817950914322066
18238,171,1,270.92,0,5.605507905387861
18239,28,2,588.75,1,6.379698718287784
18241,71,4,913.9,1,6.818814769685489
18242,101,4,1372.72,1,7.225277667444801
18243,70,1,515.78,0,6.247617252029137
18244,86,2,568.64,0,6.345004582351227
18245,35,13,3757.92,1,8.231886961081788
18246,265,1,162.72,1,5.098157651624202
18247,70,3,839.73,0,6.7342705620531635
18251,101,8,21964.14,1,9.99721193016603
18252,204,5,1015.42,1,6.924041928544818
18253,298,1,317.88,0,5.7648148564644845
18254,237,1,267.9,0,5.5943395632748185
18255,112,1,199.85,1,5.302558360805291
18256,43,1,110.7,0,4.715816706075155
18257,102,4,2262.52,1,7.7246764027106245
18258,120,6,2059.67,0,7.630786451622126
18259,22,5,1979.6,1,7.591155108087202
18260,30,17,7318.91,1,8.898353311797806
18262,49,2,428.06,1,6.06159676928836
18264,154,1,603.25,0,6.4039880195835925
18266,90,1,251.1,0,5.529825834193874
18267,328,1,269.37,0,5.599791391268202
18268,247,5,1464.73,1,7.2901086908595385
18269,22,1,168.60000000000002,1,5.133442723357803
18270,88,1,161.4,1,5.090062427727577
18271,265,2,680.85,0,6.524809692303843
18272,204,3,1307.4,1,7.1765602956642285
18273,246,1,153.0,1,5.0369526024136295
18275,234,2,741.85,0,6.610494140083362
18276,48,5,1320.66,1,7.186643801251925
18277,53,4,1069.67,1,6.976039899718727
18278,60,1,240.3,1,5.4860409726309864
18279,175,1,231.34,0,5.448201816085329
18280,50,1,307.55,1,5.731883904767076
18281,233,1,120.32,1,4.798431682820381
18283,38,6,641.77,1,6.465786961959058
18284,87,1,461.68,0,6.137035670427201
18285,316,1,427.0,0,6.059123195581797
18286,132,2,1296.43,0,7.168140663681035
18287,38,4,2345.71,1,7.760769626222577
